,label,score
10616,NEGATIVE,0.9983383417129517
10617,NEGATIVE,0.9997201561927795
10618,NEGATIVE,0.9997038245201111
10619,NEGATIVE,0.9850601553916931
10620,POSITIVE,0.9998315572738647
10621,NEGATIVE,0.9973024129867554
10622,NEGATIVE,0.9963269829750061
10623,POSITIVE,0.9977057576179504
10624,POSITIVE,0.9998650550842285
10625,NEGATIVE,0.9991937279701233
10626,NEGATIVE,0.9996249675750732
10627,POSITIVE,0.9189630150794983
10628,POSITIVE,0.9998152852058411
10629,NEGATIVE,0.9940367937088013
10630,POSITIVE,0.9995089769363403
10631,NEGATIVE,0.9978499412536621
10632,POSITIVE,0.9688781499862671
10633,NEGATIVE,0.996798574924469
10634,NEGATIVE,0.9992582201957703
10635,NEGATIVE,0.9990360736846924
10636,POSITIVE,0.9884248971939087
10637,POSITIVE,0.9998080134391785
10638,NEGATIVE,0.9989895224571228
10639,NEGATIVE,0.9882909655570984
10640,NEGATIVE,0.9992027878761292
10641,POSITIVE,0.993516206741333
10642,POSITIVE,0.9903402924537659
10643,POSITIVE,0.999870777130127
10644,POSITIVE,0.9997636675834656
10645,NEGATIVE,0.9995784163475037
10646,NEGATIVE,0.817082941532135
10647,POSITIVE,0.9774971604347229
10648,POSITIVE,0.999761164188385
10649,POSITIVE,0.9998165965080261
10650,POSITIVE,0.9978785514831543
10651,POSITIVE,0.7794351577758789
10652,NEGATIVE,0.9881439805030823
10653,NEGATIVE,0.9993234872817993
10654,NEGATIVE,0.995621383190155
10655,NEGATIVE,0.9978014826774597
10656,POSITIVE,0.999823272228241
10657,NEGATIVE,0.9985163807868958
10658,NEGATIVE,0.9759606122970581
10659,POSITIVE,0.9995125532150269
10660,NEGATIVE,0.8467791080474854
10661,POSITIVE,0.9602882862091064
10662,NEGATIVE,0.9987234473228455
10663,NEGATIVE,0.8238012194633484
10664,POSITIVE,0.9755268692970276
10665,NEGATIVE,0.9990251064300537
10666,NEGATIVE,0.9919947385787964
10667,POSITIVE,0.9996335506439209
10668,POSITIVE,0.9997010827064514
10669,POSITIVE,0.9907983541488647
10670,NEGATIVE,0.9981991648674011
10671,POSITIVE,0.8730253577232361
10672,POSITIVE,0.9988629817962646
10673,NEGATIVE,0.9972520470619202
10674,NEGATIVE,0.9990597367286682
10675,POSITIVE,0.9982104301452637
10676,POSITIVE,0.9990403056144714
10677,NEGATIVE,0.9962206482887268
10678,NEGATIVE,0.9973471164703369
10679,POSITIVE,0.9996294975280762
10680,NEGATIVE,0.9995759129524231
10681,NEGATIVE,0.9988079071044922
10682,POSITIVE,0.9986112117767334
10683,POSITIVE,0.9521331191062927
10684,POSITIVE,0.9991711378097534
10685,NEGATIVE,0.9692164659500122
10686,POSITIVE,0.9995607733726501
10687,POSITIVE,0.9816376566886902
10688,NEGATIVE,0.9923462867736816
10689,POSITIVE,0.9169148206710815
10690,POSITIVE,0.9934222102165222
10691,NEGATIVE,0.9962106943130493
10692,POSITIVE,0.999419093132019
10693,NEGATIVE,0.9935944676399231
10694,POSITIVE,0.9948145747184753
10695,NEGATIVE,0.9982883334159851
10696,NEGATIVE,0.9967650175094604
10697,POSITIVE,0.9970884919166565
10698,NEGATIVE,0.9993425011634827
10699,NEGATIVE,0.9981314539909363
10700,NEGATIVE,0.9997017979621887
10701,POSITIVE,0.978543221950531
10702,NEGATIVE,0.9964213371276855
10703,NEGATIVE,0.9843015074729919
10704,NEGATIVE,0.9915751814842224
10705,POSITIVE,0.6672515869140625
10706,NEGATIVE,0.9989401698112488
10707,NEGATIVE,0.994437575340271
10708,NEGATIVE,0.983331024646759
10709,POSITIVE,0.8860267400741577
10710,POSITIVE,0.9888889193534851
10711,POSITIVE,0.9993883371353149
10712,NEGATIVE,0.8097198009490967
10713,NEGATIVE,0.8460670709609985
10714,NEGATIVE,0.9986816048622131
10715,NEGATIVE,0.9971513152122498
10716,NEGATIVE,0.9990479350090027
10717,NEGATIVE,0.9878324270248413
10718,NEGATIVE,0.9979751706123352
10719,NEGATIVE,0.9986233711242676
10720,NEGATIVE,0.9997523427009583
10721,NEGATIVE,0.9948357343673706
10722,NEGATIVE,0.9980119466781616
10723,POSITIVE,0.5928528308868408
10724,NEGATIVE,0.9987666606903076
10725,POSITIVE,0.9967845678329468
10726,NEGATIVE,0.9890551567077637
10727,NEGATIVE,0.9990286827087402
10728,POSITIVE,0.9719642996788025
10729,NEGATIVE,0.9967560172080994
10730,NEGATIVE,0.9940294027328491
10731,NEGATIVE,0.9996141195297241
10732,NEGATIVE,0.9996141195297241
10733,NEGATIVE,0.6892119646072388
10734,NEGATIVE,0.9962664246559143
10735,POSITIVE,0.9988052845001221
10736,NEGATIVE,0.9987291693687439
10737,NEGATIVE,0.9976835250854492
10738,POSITIVE,0.9936513304710388
10739,NEGATIVE,0.999675989151001
10740,NEGATIVE,0.9972249269485474
10741,NEGATIVE,0.9992554783821106
10742,POSITIVE,0.7297868132591248
10743,POSITIVE,0.9993175268173218
10744,POSITIVE,0.9993102550506592
10745,NEGATIVE,0.9961938858032227
10746,NEGATIVE,0.9993686079978943
10747,NEGATIVE,0.5886563062667847
10748,NEGATIVE,0.970346987247467
10749,NEGATIVE,0.9986385703086853
10750,POSITIVE,0.9749763607978821
10751,NEGATIVE,0.9967279434204102
10752,NEGATIVE,0.9994410872459412
10753,NEGATIVE,0.9914965629577637
10754,POSITIVE,0.9940406680107117
10755,NEGATIVE,0.9682337641716003
10756,POSITIVE,0.9883416295051575
10757,POSITIVE,0.9857245087623596
10758,NEGATIVE,0.9160752296447754
10759,POSITIVE,0.9968497157096863
10760,NEGATIVE,0.9967744946479797
10761,POSITIVE,0.9996405839920044
10762,NEGATIVE,0.9996808767318726
10763,NEGATIVE,0.9997348189353943
10764,POSITIVE,0.998340368270874
10765,NEGATIVE,0.9988499879837036
10766,NEGATIVE,0.9987819790840149
10767,POSITIVE,0.9989205598831177
10768,POSITIVE,0.9998581409454346
10769,POSITIVE,0.9998045563697815
10770,POSITIVE,0.9998530149459839
10771,POSITIVE,0.9996664524078369
10772,NEGATIVE,0.9962926506996155
10773,POSITIVE,0.9997238516807556
10774,POSITIVE,0.9997764229774475
10775,POSITIVE,0.9922667145729065
10776,NEGATIVE,0.996803879737854
10777,POSITIVE,0.9890168905258179
10778,NEGATIVE,0.595309853553772
10779,NEGATIVE,0.994300127029419
10780,POSITIVE,0.9997313618659973
10781,NEGATIVE,0.9976891279220581
10782,NEGATIVE,0.9905791878700256
10783,POSITIVE,0.9997560381889343
10784,NEGATIVE,0.9989874958992004
10785,NEGATIVE,0.9962944388389587
10786,POSITIVE,0.9967659711837769
10787,POSITIVE,0.9998165965080261
10788,POSITIVE,0.9996582269668579
10789,NEGATIVE,0.6211403012275696
10790,POSITIVE,0.9997784495353699
10791,NEGATIVE,0.9878416657447815
10792,POSITIVE,0.9990887641906738
10793,POSITIVE,0.9997228980064392
10794,POSITIVE,0.9961744546890259
10795,NEGATIVE,0.9762973189353943
10796,POSITIVE,0.9998660087585449
10797,POSITIVE,0.9760722517967224
10798,POSITIVE,0.9981227517127991
10799,POSITIVE,0.9724408984184265
10800,POSITIVE,0.9997039437294006
10801,POSITIVE,0.9991249442100525
10802,NEGATIVE,0.9745473265647888
10803,POSITIVE,0.9765633344650269
10804,NEGATIVE,0.9955096244812012
10805,NEGATIVE,0.9953162670135498
10806,NEGATIVE,0.9849236011505127
10807,NEGATIVE,0.7090467214584351
10808,POSITIVE,0.9946300983428955
10809,POSITIVE,0.995662271976471
10810,NEGATIVE,0.6279553174972534
10811,POSITIVE,0.9807606935501099
10812,NEGATIVE,0.955662190914154
10813,NEGATIVE,0.9993202686309814
10814,NEGATIVE,0.9924679398536682
10815,POSITIVE,0.9987442493438721
10816,NEGATIVE,0.9835689663887024
10817,POSITIVE,0.9843964576721191
10818,NEGATIVE,0.9795370101928711
10819,NEGATIVE,0.9959220886230469
10820,NEGATIVE,0.9723308086395264
10821,NEGATIVE,0.9960200190544128
10822,NEGATIVE,0.9980530738830566
10823,NEGATIVE,0.9826055765151978
10824,NEGATIVE,0.9995957016944885
10825,NEGATIVE,0.9631016850471497
10826,NEGATIVE,0.9706746339797974
10827,POSITIVE,0.9938135147094727
10828,NEGATIVE,0.9989556074142456
10829,NEGATIVE,0.994025707244873
10830,NEGATIVE,0.9994255304336548
10831,POSITIVE,0.9895608425140381
10832,POSITIVE,0.9756618738174438
10833,NEGATIVE,0.9922288060188293
10834,NEGATIVE,0.9988102912902832
10835,NEGATIVE,0.9983795881271362
10836,NEGATIVE,0.9995922446250916
10837,NEGATIVE,0.9871813654899597
10838,NEGATIVE,0.9961206316947937
10839,NEGATIVE,0.9971044659614563
10840,NEGATIVE,0.9988266825675964
10841,NEGATIVE,0.9956627488136292
10842,NEGATIVE,0.7244361042976379
10843,NEGATIVE,0.9830362200737
10844,NEGATIVE,0.9973025321960449
10845,NEGATIVE,0.9908469319343567
10846,NEGATIVE,0.9988616704940796
10847,NEGATIVE,0.9806855916976929
10848,NEGATIVE,0.9990170001983643
10849,NEGATIVE,0.9991284012794495
10850,NEGATIVE,0.9990792274475098
10851,NEGATIVE,0.9997984766960144
10852,NEGATIVE,0.9992160797119141
10853,NEGATIVE,0.9987624883651733
10854,NEGATIVE,0.999723494052887
10855,POSITIVE,0.9939236044883728
10856,NEGATIVE,0.963161051273346
10857,NEGATIVE,0.8039918541908264
10858,POSITIVE,0.9997392296791077
10859,NEGATIVE,0.9851888418197632
10860,NEGATIVE,0.9989911913871765
10861,NEGATIVE,0.860409140586853
10862,NEGATIVE,0.9974167346954346
10863,NEGATIVE,0.997037410736084
10864,NEGATIVE,0.9939426779747009
10865,NEGATIVE,0.9996351003646851
10866,NEGATIVE,0.999797523021698
10867,NEGATIVE,0.9903895258903503
10868,NEGATIVE,0.9993065595626831
10869,NEGATIVE,0.9995926022529602
10870,POSITIVE,0.9493767023086548
10871,NEGATIVE,0.999535083770752
10872,NEGATIVE,0.9917268753051758
10873,POSITIVE,0.995051920413971
10874,POSITIVE,0.9196389317512512
10875,NEGATIVE,0.9983855485916138
10876,POSITIVE,0.999174177646637
10877,NEGATIVE,0.9993857145309448
10878,NEGATIVE,0.9734526872634888
10879,NEGATIVE,0.988183856010437
10880,NEGATIVE,0.9675077795982361
10881,NEGATIVE,0.9965425133705139
10882,POSITIVE,0.9985871315002441
10883,POSITIVE,0.9979538917541504
10884,NEGATIVE,0.9985696077346802
10885,NEGATIVE,0.999259889125824
10886,POSITIVE,0.8746341466903687
10887,NEGATIVE,0.9703953862190247
10888,POSITIVE,0.92436683177948
10889,NEGATIVE,0.522570788860321
10890,NEGATIVE,0.9281560778617859
10891,NEGATIVE,0.9995856881141663
10892,NEGATIVE,0.5039618611335754
10893,NEGATIVE,0.5295486450195312
10894,NEGATIVE,0.9997386336326599
10895,POSITIVE,0.7627989053726196
10896,NEGATIVE,0.980618953704834
10897,NEGATIVE,0.9806032776832581
10898,NEGATIVE,0.9972008466720581
10899,NEGATIVE,0.9984656572341919
10900,NEGATIVE,0.9997537732124329
10901,POSITIVE,0.9950690269470215
10902,POSITIVE,0.9995667338371277
10903,NEGATIVE,0.9874952435493469
10904,NEGATIVE,0.9752851724624634
10905,POSITIVE,0.9988008737564087
10906,NEGATIVE,0.9839778542518616
10907,NEGATIVE,0.5890375971794128
10908,POSITIVE,0.9893032312393188
10909,POSITIVE,0.994990885257721
10910,NEGATIVE,0.9950810670852661
10911,NEGATIVE,0.9903104901313782
10912,NEGATIVE,0.9932281374931335
10913,NEGATIVE,0.72417151927948
10914,POSITIVE,0.8231712579727173
10915,NEGATIVE,0.9981235861778259
10916,NEGATIVE,0.9843428134918213
10917,NEGATIVE,0.6850311160087585
10918,NEGATIVE,0.9889090657234192
10919,POSITIVE,0.9996421337127686
10920,NEGATIVE,0.7396544218063354
10921,POSITIVE,0.9985253214836121
10922,POSITIVE,0.9991458654403687
10923,POSITIVE,0.9997567534446716
10924,POSITIVE,0.9646316170692444
10925,POSITIVE,0.7871041297912598
10926,POSITIVE,0.9997327923774719
10927,POSITIVE,0.999769389629364
10928,NEGATIVE,0.9054674506187439
10929,NEGATIVE,0.9995070695877075
10930,NEGATIVE,0.9937068819999695
10931,NEGATIVE,0.9937605261802673
10932,NEGATIVE,0.9995558857917786
10933,NEGATIVE,0.7485916018486023
10934,POSITIVE,0.9955171942710876
10935,NEGATIVE,0.9976690411567688
10936,NEGATIVE,0.9558714032173157
10937,NEGATIVE,0.9620983004570007
10938,POSITIVE,0.9946331977844238
10939,POSITIVE,0.9991129040718079
10940,NEGATIVE,0.5447224378585815
10941,NEGATIVE,0.9531572461128235
10942,POSITIVE,0.9998457431793213
10943,POSITIVE,0.9980058073997498
10944,POSITIVE,0.9802143573760986
10945,POSITIVE,0.9797756671905518
10946,POSITIVE,0.9991057515144348
10947,NEGATIVE,0.8565852642059326
10948,POSITIVE,0.7084885835647583
10949,POSITIVE,0.9711936116218567
10950,POSITIVE,0.9935683608055115
10951,POSITIVE,0.9998107552528381
10952,POSITIVE,0.5953739881515503
10953,NEGATIVE,0.9910277724266052
10954,NEGATIVE,0.9743529558181763
10955,POSITIVE,0.994732141494751
10956,POSITIVE,0.8539800047874451
10957,NEGATIVE,0.9801942110061646
10958,NEGATIVE,0.9976708292961121
10959,POSITIVE,0.9997988343238831
10960,NEGATIVE,0.9797680974006653
10961,NEGATIVE,0.9784265756607056
10962,POSITIVE,0.8727608323097229
10963,POSITIVE,0.999850869178772
10964,NEGATIVE,0.9990719556808472
10965,NEGATIVE,0.9997743964195251
10966,NEGATIVE,0.9997991919517517
10967,NEGATIVE,0.907152533531189
10968,NEGATIVE,0.993614673614502
10969,NEGATIVE,0.9985243678092957
10970,NEGATIVE,0.9989535808563232
10971,NEGATIVE,0.9980217218399048
10972,NEGATIVE,0.995846688747406
10973,NEGATIVE,0.9989926218986511
10974,NEGATIVE,0.9997653365135193
10975,NEGATIVE,0.7170543074607849
10976,NEGATIVE,0.994235098361969
10977,POSITIVE,0.9838676452636719
10978,NEGATIVE,0.9996914863586426
10979,NEGATIVE,0.9970333576202393
10980,NEGATIVE,0.999423623085022
10981,NEGATIVE,0.9992173910140991
10982,NEGATIVE,0.9996622800827026
10983,NEGATIVE,0.9995074272155762
10984,POSITIVE,0.996595561504364
10985,POSITIVE,0.786807656288147
10986,NEGATIVE,0.7057093381881714
10987,NEGATIVE,0.9995824694633484
10988,NEGATIVE,0.9979649782180786
10989,NEGATIVE,0.9995724558830261
10990,NEGATIVE,0.9953240752220154
10991,POSITIVE,0.975073516368866
10992,NEGATIVE,0.9980263113975525
10993,NEGATIVE,0.9996805191040039
10994,NEGATIVE,0.997868537902832
10995,NEGATIVE,0.9989897608757019
10996,NEGATIVE,0.9937229752540588
10997,NEGATIVE,0.9969719648361206
10998,NEGATIVE,0.9997881054878235
10999,NEGATIVE,0.9872502088546753
11000,NEGATIVE,0.9890109896659851
11001,NEGATIVE,0.9944432377815247
11002,POSITIVE,0.998763918876648
11003,NEGATIVE,0.9971016049385071
11004,POSITIVE,0.532974123954773
11005,NEGATIVE,0.9224240183830261
11006,POSITIVE,0.9969204664230347
11007,NEGATIVE,0.9937438368797302
11008,POSITIVE,0.572577714920044
11009,NEGATIVE,0.9917064905166626
11010,NEGATIVE,0.9694541096687317
11011,POSITIVE,0.9979640245437622
11012,NEGATIVE,0.9997156262397766
11013,POSITIVE,0.8754926323890686
11014,NEGATIVE,0.9983381032943726
11015,POSITIVE,0.9931990504264832
11016,POSITIVE,0.9970954656600952
11017,NEGATIVE,0.9956560134887695
11018,NEGATIVE,0.9972037076950073
11019,NEGATIVE,0.9932776093482971
11020,NEGATIVE,0.9908011555671692
11021,POSITIVE,0.966797411441803
11022,NEGATIVE,0.9915159940719604
11023,NEGATIVE,0.9937407374382019
11024,POSITIVE,0.8097580671310425
11025,POSITIVE,0.9998635053634644
11026,POSITIVE,0.9996591806411743
11027,NEGATIVE,0.9987697005271912
11028,NEGATIVE,0.9989317059516907
11029,NEGATIVE,0.9973374009132385
11030,POSITIVE,0.9998201727867126
11031,POSITIVE,0.9997839331626892
11032,POSITIVE,0.9998421669006348
11033,NEGATIVE,0.9888423681259155
11034,POSITIVE,0.999868631362915
11035,POSITIVE,0.9928478002548218
11036,NEGATIVE,0.9990684390068054
11037,NEGATIVE,0.9947528839111328
11038,NEGATIVE,0.9475319981575012
11039,NEGATIVE,0.9997592568397522
11040,NEGATIVE,0.9991672039031982
11041,NEGATIVE,0.9972450733184814
11042,NEGATIVE,0.7766393423080444
11043,NEGATIVE,0.999755322933197
11044,POSITIVE,0.9980828762054443
11045,POSITIVE,0.9982195496559143
11046,NEGATIVE,0.9990274906158447
11047,NEGATIVE,0.9995672106742859
11048,NEGATIVE,0.9993307590484619
11049,NEGATIVE,0.9860549569129944
11050,NEGATIVE,0.9964542388916016
11051,NEGATIVE,0.9985906481742859
11052,NEGATIVE,0.9853111505508423
11053,NEGATIVE,0.9994112253189087
11054,NEGATIVE,0.9993045330047607
11055,POSITIVE,0.9565011858940125
11056,NEGATIVE,0.9987795948982239
11057,POSITIVE,0.9995418787002563
11058,NEGATIVE,0.9993385672569275
11059,POSITIVE,0.9993401169776917
11060,NEGATIVE,0.9967328310012817
11061,POSITIVE,0.9921053647994995
11062,POSITIVE,0.9947628378868103
11063,NEGATIVE,0.7587375044822693
11064,NEGATIVE,0.9992294311523438
11065,POSITIVE,0.9665857553482056
11066,POSITIVE,0.9996376037597656
11067,POSITIVE,0.9972488284111023
11068,POSITIVE,0.9985979199409485
11069,NEGATIVE,0.9981129169464111
11070,POSITIVE,0.9895020127296448
11071,POSITIVE,0.986420214176178
11072,NEGATIVE,0.5854576230049133
11073,POSITIVE,0.948515772819519
11074,NEGATIVE,0.9994502663612366
11075,NEGATIVE,0.9891706109046936
11076,POSITIVE,0.9953252077102661
11077,POSITIVE,0.974140465259552
11078,POSITIVE,0.9368038177490234
11079,NEGATIVE,0.7658395171165466
11080,NEGATIVE,0.9977402687072754
11081,NEGATIVE,0.99892657995224
11082,POSITIVE,0.9998517036437988
11083,NEGATIVE,0.7724144458770752
11084,POSITIVE,0.6749684810638428
11085,POSITIVE,0.765008270740509
11086,NEGATIVE,0.9940631985664368
11087,NEGATIVE,0.9883650541305542
11088,NEGATIVE,0.9865480065345764
11089,NEGATIVE,0.9997414946556091
11090,NEGATIVE,0.754181981086731
11091,NEGATIVE,0.9989700317382812
11092,NEGATIVE,0.9879767298698425
11093,NEGATIVE,0.989776611328125
11094,POSITIVE,0.9998410940170288
11095,NEGATIVE,0.9715173244476318
11096,POSITIVE,0.9998196959495544
11097,NEGATIVE,0.9992417097091675
11098,NEGATIVE,0.9973791837692261
11099,NEGATIVE,0.9664421677589417
11100,NEGATIVE,0.9906616806983948
11101,NEGATIVE,0.9630419611930847
11102,POSITIVE,0.9998093247413635
11103,POSITIVE,0.9989317059516907
11104,NEGATIVE,0.7160071134567261
11105,NEGATIVE,0.9949870109558105
11106,NEGATIVE,0.9982709884643555
11107,POSITIVE,0.999783456325531
11108,POSITIVE,0.9993752837181091
11109,POSITIVE,0.9985525012016296
11110,NEGATIVE,0.9665252566337585
11111,POSITIVE,0.5348261594772339
11112,POSITIVE,0.9998581409454346
11113,NEGATIVE,0.9024467468261719
11114,POSITIVE,0.9997308850288391
11115,NEGATIVE,0.997075080871582
11116,NEGATIVE,0.9897210001945496
11117,NEGATIVE,0.9630080461502075
11118,POSITIVE,0.9787832498550415
11119,POSITIVE,0.9998165965080261
11120,POSITIVE,0.9335910677909851
11121,NEGATIVE,0.9975054860115051
11122,POSITIVE,0.9902835488319397
11123,POSITIVE,0.9961238503456116
11124,NEGATIVE,0.9979469180107117
11125,POSITIVE,0.580223023891449
11126,NEGATIVE,0.9280707836151123
11127,POSITIVE,0.6144950985908508
11128,NEGATIVE,0.8710554242134094
11129,NEGATIVE,0.990846574306488
11130,NEGATIVE,0.9955021739006042
11131,NEGATIVE,0.999518632888794
11132,NEGATIVE,0.9997122883796692
11133,POSITIVE,0.9635056853294373
11134,POSITIVE,0.9856622815132141
11135,POSITIVE,0.9926843047142029
11136,POSITIVE,0.9983207583427429
11137,POSITIVE,0.9824948906898499
11138,POSITIVE,0.7119643688201904
11139,POSITIVE,0.999420166015625
11140,NEGATIVE,0.9215554594993591
11141,NEGATIVE,0.9973711967468262
11142,POSITIVE,0.9219311475753784
11143,POSITIVE,0.9786641597747803
11144,NEGATIVE,0.9471820592880249
11145,POSITIVE,0.933788001537323
11146,POSITIVE,0.9979669451713562
11147,NEGATIVE,0.8152685761451721
11148,NEGATIVE,0.997434675693512
11149,NEGATIVE,0.9985265731811523
11150,NEGATIVE,0.9970948696136475
11151,NEGATIVE,0.9972246885299683
11152,NEGATIVE,0.998059093952179
11153,POSITIVE,0.9972678422927856
11154,POSITIVE,0.999836802482605
11155,POSITIVE,0.9870663285255432
11156,POSITIVE,0.9998695850372314
11157,NEGATIVE,0.9931233525276184
11158,POSITIVE,0.9693709015846252
11159,NEGATIVE,0.9991636276245117
11160,POSITIVE,0.996336817741394
11161,NEGATIVE,0.9989653825759888
11162,NEGATIVE,0.9972308278083801
11163,POSITIVE,0.7450824975967407
11164,NEGATIVE,0.9886459112167358
11165,POSITIVE,0.9940462112426758
11166,NEGATIVE,0.9931641221046448
11167,NEGATIVE,0.8599482774734497
11168,NEGATIVE,0.9891334176063538
11169,NEGATIVE,0.9205430746078491
11170,NEGATIVE,0.9977229237556458
11171,NEGATIVE,0.9965943694114685
11172,POSITIVE,0.9967548251152039
11173,POSITIVE,0.9977548718452454
11174,NEGATIVE,0.9983515739440918
11175,NEGATIVE,0.9885789155960083
11176,NEGATIVE,0.9987154006958008
11177,NEGATIVE,0.9965977072715759
11178,POSITIVE,0.9998364448547363
11179,NEGATIVE,0.9929637908935547
11180,POSITIVE,0.9719231128692627
11181,POSITIVE,0.9998579025268555
11182,NEGATIVE,0.9971914887428284
11183,NEGATIVE,0.6694908738136292
11184,NEGATIVE,0.9956141710281372
11185,POSITIVE,0.9683263301849365
11186,NEGATIVE,0.9996269941329956
11187,NEGATIVE,0.9984363913536072
11188,NEGATIVE,0.6680357456207275
11189,POSITIVE,0.9992122650146484
11190,POSITIVE,0.9624963402748108
11191,NEGATIVE,0.9961052536964417
11192,NEGATIVE,0.9835703372955322
11193,NEGATIVE,0.7866448760032654
11194,POSITIVE,0.9994297623634338
11195,NEGATIVE,0.9978561997413635
11196,NEGATIVE,0.9498916268348694
11197,NEGATIVE,0.991706132888794
11198,POSITIVE,0.9458518624305725
11199,NEGATIVE,0.9985024929046631
11200,POSITIVE,0.997565746307373
11201,NEGATIVE,0.6791291832923889
11202,POSITIVE,0.9945796728134155
11203,POSITIVE,0.5008800029754639
11204,NEGATIVE,0.8450794219970703
11205,NEGATIVE,0.9992803931236267
11206,NEGATIVE,0.9930362105369568
11207,POSITIVE,0.975334107875824
11208,NEGATIVE,0.9931208491325378
11209,POSITIVE,0.9993190765380859
11210,NEGATIVE,0.9935930371284485
11211,NEGATIVE,0.996034562587738
11212,NEGATIVE,0.9989711046218872
11213,NEGATIVE,0.9984752535820007
11214,NEGATIVE,0.9996337890625
11215,POSITIVE,0.8799993395805359
11216,NEGATIVE,0.7766515612602234
11217,NEGATIVE,0.9983823299407959
11218,NEGATIVE,0.9992746710777283
11219,NEGATIVE,0.9997374415397644
11220,NEGATIVE,0.9991644620895386
11221,NEGATIVE,0.9957461953163147
11222,NEGATIVE,0.9343271851539612
11223,NEGATIVE,0.9994229078292847
11224,NEGATIVE,0.8341788649559021
11225,NEGATIVE,0.9991251826286316
11226,NEGATIVE,0.998964786529541
11227,NEGATIVE,0.9988534450531006
11228,NEGATIVE,0.9970634579658508
11229,NEGATIVE,0.9868099689483643
11230,POSITIVE,0.9996911287307739
11231,NEGATIVE,0.9545019865036011
11232,NEGATIVE,0.9936770796775818
11233,NEGATIVE,0.993026852607727
11234,NEGATIVE,0.9997548460960388
11235,NEGATIVE,0.9762919545173645
11236,NEGATIVE,0.9954160451889038
11237,NEGATIVE,0.9987478256225586
11238,POSITIVE,0.9517800807952881
11239,POSITIVE,0.9997610449790955
11240,NEGATIVE,0.8936645984649658
11241,POSITIVE,0.9998173117637634
11242,NEGATIVE,0.9958187937736511
11243,POSITIVE,0.978156328201294
11244,POSITIVE,0.999593198299408
11245,POSITIVE,0.9993945360183716
11246,POSITIVE,0.9992595314979553
11247,NEGATIVE,0.9978533387184143
11248,NEGATIVE,0.9989664554595947
11249,NEGATIVE,0.6040415167808533
11250,POSITIVE,0.9953089356422424
11251,POSITIVE,0.9754840731620789
11252,NEGATIVE,0.9992037415504456
11253,POSITIVE,0.992882251739502
11254,NEGATIVE,0.981534481048584
11255,NEGATIVE,0.9973713159561157
11256,NEGATIVE,0.9995087385177612
11257,NEGATIVE,0.9782525897026062
11258,NEGATIVE,0.9987953901290894
11259,NEGATIVE,0.9984147548675537
11260,NEGATIVE,0.9944188594818115
11261,NEGATIVE,0.9061517119407654
11262,NEGATIVE,0.9964423775672913
11263,NEGATIVE,0.9970995187759399
11264,NEGATIVE,0.9981933236122131
11265,NEGATIVE,0.9955071210861206
11266,NEGATIVE,0.8898820281028748
11267,NEGATIVE,0.9986534118652344
11268,NEGATIVE,0.9892910122871399
11269,POSITIVE,0.9931203126907349
11270,POSITIVE,0.9998414516448975
11271,NEGATIVE,0.993151068687439
11272,POSITIVE,0.9928683638572693
11273,NEGATIVE,0.9991353154182434
11274,POSITIVE,0.9963839054107666
11275,POSITIVE,0.974109947681427
11276,NEGATIVE,0.9994949102401733
11277,POSITIVE,0.9928573369979858
11278,POSITIVE,0.6602919697761536
11279,NEGATIVE,0.9931508302688599
11280,POSITIVE,0.9997805953025818
11281,POSITIVE,0.9998352527618408
11282,POSITIVE,0.8968583941459656
11283,POSITIVE,0.9996529817581177
11284,NEGATIVE,0.998982846736908
11285,NEGATIVE,0.9856095910072327
11286,POSITIVE,0.9646435976028442
11287,NEGATIVE,0.6057361960411072
11288,NEGATIVE,0.9982733726501465
11289,NEGATIVE,0.9928241968154907
11290,NEGATIVE,0.5935055613517761
11291,POSITIVE,0.9448513984680176
11292,NEGATIVE,0.9990053772926331
11293,POSITIVE,0.8898251056671143
11294,NEGATIVE,0.9772107005119324
11295,NEGATIVE,0.9959360361099243
11296,POSITIVE,0.9426409602165222
11297,NEGATIVE,0.9980161190032959
11298,NEGATIVE,0.9990612864494324
11299,NEGATIVE,0.999744713306427
11300,NEGATIVE,0.9743220806121826
11301,NEGATIVE,0.9992951154708862
11302,NEGATIVE,0.9997807145118713
11303,NEGATIVE,0.9979640245437622
11304,POSITIVE,0.9871506690979004
11305,NEGATIVE,0.9808417558670044
11306,POSITIVE,0.9633845090866089
11307,POSITIVE,0.9933367967605591
11308,POSITIVE,0.9998569488525391
11309,NEGATIVE,0.9989228844642639
11310,POSITIVE,0.9988691210746765
11311,NEGATIVE,0.9993727803230286
11312,POSITIVE,0.9997250437736511
11313,NEGATIVE,0.8406031131744385
11314,NEGATIVE,0.999202311038971
11315,POSITIVE,0.9654830098152161
11316,NEGATIVE,0.9984682202339172
11317,NEGATIVE,0.9994852542877197
11318,NEGATIVE,0.9671850800514221
11319,NEGATIVE,0.9993784427642822
11320,POSITIVE,0.9998037219047546
11321,POSITIVE,0.942124605178833
11322,NEGATIVE,0.8978168368339539
11323,POSITIVE,0.8148887157440186
11324,POSITIVE,0.9767308235168457
11325,NEGATIVE,0.9858235120773315
11326,POSITIVE,0.8189610242843628
11327,NEGATIVE,0.9928202033042908
11328,POSITIVE,0.9975882768630981
11329,POSITIVE,0.9709963202476501
11330,POSITIVE,0.998325526714325
11331,NEGATIVE,0.9978703260421753
11332,NEGATIVE,0.9967432618141174
